"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"°C"	""	""	""	""	""	""
"10/30/2016 21:50'00"	"42673.9097222222"	"  11.4000"	"  16.9000"	""	""	""	""	""	""	
"10/30/2016 22:00'00"	"42673.9166666667"	"  11.0000"	"  16.9000"	""	""	""	""	""	""	
"10/30/2016 22:10'00"	"42673.9236111111"	"  11.5000"	"  16.8000"	""	""	""	""	""	""	
"10/30/2016 22:20'00"	"42673.9305555556"	"  11.7000"	"  16.8000"	""	""	""	""	""	""	
"10/30/2016 22:30'00"	"42673.9375000000"	"  11.7000"	"  16.8000"	""	""	""	""	""	""	
"10/30/2016 22:40'00"	"42673.9444444444"	"  11.5000"	"  16.8000"	""	""	""	""	""	""	
"10/30/2016 22:50'00"	"42673.9513888889"	"  11.7000"	"  16.7000"	""	""	""	""	""	""	
"10/30/2016 23:00'00"	"42673.9583333333"	"  11.7000"	"  16.7000"	""	""	""	""	""	""	
"10/30/2016 23:10'00"	"42673.9652777778"	"  11.7000"	"  16.7000"	""	""	""	""	""	""	
"10/30/2016 23:20'00"	"42673.9722222222"	"  11.7000"	"  16.7000"	""	""	""	""	""	""	
"10/30/2016 23:30'00"	"42673.9791666667"	"  11.2000"	"  16.6000"	""	""	""	""	""	""	
"10/30/2016 23:40'00"	"42673.9861111111"	"  11.5000"	"  16.6000"	""	""	""	""	""	""	
"10/30/2016 23:50'00"	"42673.9930555556"	"  11.5000"	"  16.6000"	""	""	""	""	""	""	
"10/31/2016 00:00'00"	"42674.0000000000"	"  11.6000"	"  16.6000"	""	""	""	""	""	""	
"10/31/2016 00:10'00"	"42674.0069444444"	"  12.0000"	"  16.5000"	""	""	""	""	""	""	
"10/31/2016 00:20'00"	"42674.0138888889"	"  11.6000"	"  16.6000"	""	""	""	""	""	""	
"10/31/2016 00:30'00"	"42674.0208333333"	"  12.0000"	"  16.6000"	""	""	""	""	""	""	
"10/31/2016 00:40'00"	"42674.0277777778"	"  12.1000"	"  16.5000"	""	""	""	""	""	""	
"10/31/2016 00:50'00"	"42674.0347222222"	"  11.8000"	"  16.5000"	""	""	""	""	""	""	
"10/31/2016 01:00'00"	"42674.0416666667"	"  11.7000"	"  16.5000"	""	""	""	""	""	""	
"10/31/2016 01:10'00"	"42674.0486111111"	"  11.7000"	"  16.4000"	""	""	""	""	""	""	
"10/31/2016 01:20'00"	"42674.0555555556"	"  11.7000"	"  16.4000"	""	""	""	""	""	""	
"10/31/2016 01:30'00"	"42674.0625000000"	"  11.7000"	"  16.5000"	""	""	""	""	""	""	
"10/31/2016 01:40'00"	"42674.0694444444"	"  11.2000"	"  16.4000"	""	""	""	""	""	""	
"10/31/2016 01:50'00"	"42674.0763888889"	"  10.9000"	"  16.4000"	""	""	""	""	""	""	
"10/31/2016 02:00'00"	"42674.0833333333"	"  11.2000"	"  16.4000"	""	""	""	""	""	""	
"10/31/2016 02:10'00"	"42674.0902777778"	"  11.7000"	"  16.3000"	""	""	""	""	""	""	
"10/31/2016 02:20'00"	"42674.0972222222"	"  11.8000"	"  16.3000"	""	""	""	""	""	""	
"10/31/2016 02:30'00"	"42674.1041666667"	"  11.5000"	"  16.3000"	""	""	""	""	""	""	
"10/31/2016 02:40'00"	"42674.1111111111"	"  11.7000"	"  16.3000"	""	""	""	""	""	""	
"10/31/2016 02:50'00"	"42674.1180555556"	"  11.4000"	"  16.3000"	""	""	""	""	""	""	
"10/31/2016 03:00'00"	"42674.1250000000"	"  11.4000"	"  16.2000"	""	""	""	""	""	""	
"10/31/2016 03:10'00"	"42674.1319444444"	"  11.0000"	"  16.2000"	""	""	""	""	""	""	
"10/31/2016 03:20'00"	"42674.1388888889"	"  11.7000"	"  16.2000"	""	""	""	""	""	""	
"10/31/2016 03:30'00"	"42674.1458333333"	"  11.5000"	"  16.2000"	""	""	""	""	""	""	
"10/31/2016 03:40'00"	"42674.1527777778"	"  11.5000"	"  16.2000"	""	""	""	""	""	""	
"10/31/2016 03:50'00"	"42674.1597222222"	"  11.8000"	"  16.2000"	""	""	""	""	""	""	
"10/31/2016 04:00'00"	"42674.1666666667"	"  11.0000"	"  16.2000"	""	""	""	""	""	""	
"10/31/2016 04:10'00"	"42674.1736111111"	"  10.8000"	"  16.1000"	""	""	""	""	""	""	
"10/31/2016 04:20'00"	"42674.1805555556"	"  11.2000"	"  16.1000"	""	""	""	""	""	""	
"10/31/2016 04:30'00"	"42674.1875000000"	"  11.0000"	"  16.1000"	""	""	""	""	""	""	
"10/31/2016 04:40'00"	"42674.1944444444"	"  10.9000"	"  16.1000"	""	""	""	""	""	""	
"10/31/2016 04:50'00"	"42674.2013888889"	"  10.9000"	"  16.0000"	""	""	""	""	""	""	
"10/31/2016 05:00'00"	"42674.2083333333"	"  10.9000"	"  16.0000"	""	""	""	""	""	""	
"10/31/2016 05:10'00"	"42674.2152777778"	"  10.7000"	"  16.0000"	""	""	""	""	""	""	
"10/31/2016 05:20'00"	"42674.2222222222"	"  11.0000"	"  16.0000"	""	""	""	""	""	""	
"10/31/2016 05:30'00"	"42674.2291666667"	"  11.1000"	"  16.0000"	""	""	""	""	""	""	
"10/31/2016 05:40'00"	"42674.2361111111"	"  11.5000"	"  16.0000"	""	""	""	""	""	""	
"10/31/2016 05:50'00"	"42674.2430555556"	"  11.8000"	"  16.0000"	""	""	""	""	""	""	
"10/31/2016 06:00'00"	"42674.2500000000"	"  11.4000"	"  15.9000"	""	""	""	""	""	""	
"10/31/2016 06:10'00"	"42674.2569444444"	"  11.3000"	"  15.9000"	""	""	""	""	""	""	
"10/31/2016 06:20'00"	"42674.2638888889"	"  10.9000"	"  16.0000"	""	""	""	""	""	""	
"10/31/2016 06:30'00"	"42674.2708333333"	"  11.1000"	"  15.9000"	""	""	""	""	""	""	
"10/31/2016 06:40'00"	"42674.2777777778"	"  11.2000"	"  15.9000"	""	""	""	""	""	""	
"10/31/2016 06:50'00"	"42674.2847222222"	"  11.5000"	"  15.9000"	""	""	""	""	""	""	
"10/31/2016 07:00'00"	"42674.2916666667"	"  11.8000"	"  15.9000"	""	""	""	""	""	""	
"10/31/2016 07:10'00"	"42674.2986111111"	"  12.1000"	"  15.8000"	""	""	""	""	""	""	
"10/31/2016 07:20'00"	"42674.3055555556"	"  13.7000"	"  15.9000"	""	""	""	""	""	""	
"10/31/2016 07:30'00"	"42674.3125000000"	"  14.3000"	"  15.9000"	""	""	""	""	""	""	
"10/31/2016 07:40'00"	"42674.3194444444"	"  14.1000"	"  15.9000"	""	""	""	""	""	""	
"10/31/2016 07:50'00"	"42674.3263888889"	"  14.8000"	"  15.9000"	""	""	""	""	""	""	
"10/31/2016 08:00'00"	"42674.3333333333"	"  14.9000"	"  15.9000"	""	""	""	""	""	""	
"10/31/2016 08:10'00"	"42674.3402777778"	"  15.2000"	"  15.9000"	""	""	""	""	""	""	
"10/31/2016 08:20'00"	"42674.3472222222"	"  15.4000"	"  16.0000"	""	""	""	""	""	""	
"10/31/2016 08:30'00"	"42674.3541666667"	"  17.1000"	"  16.0000"	""	""	""	""	""	""	
"10/31/2016 08:40'00"	"42674.3611111111"	"  17.1000"	"  16.0000"	""	""	""	""	""	""	
"10/31/2016 08:50'00"	"42674.3680555556"	"  17.5000"	"  16.1000"	""	""	""	""	""	""	
"10/31/2016 09:00'00"	"42674.3750000000"	"  18.9000"	"  16.2000"	""	""	""	""	""	""	
"10/31/2016 09:10'00"	"42674.3819444444"	"  19.4000"	"  16.2000"	""	""	""	""	""	""	
"10/31/2016 09:20'00"	"42674.3888888889"	"  20.8000"	"  16.3000"	""	""	""	""	""	""	
"10/31/2016 09:30'00"	"42674.3958333333"	"  22.1000"	"  16.4000"	""	""	""	""	""	""	
"10/31/2016 09:40'00"	"42674.4027777778"	"  22.3000"	"  16.5000"	""	""	""	""	""	""	
"10/31/2016 09:50'00"	"42674.4097222222"	"  21.8000"	"  16.6000"	""	""	""	""	""	""	
"10/31/2016 10:00'00"	"42674.4166666667"	"  21.7000"	"  16.7000"	""	""	""	""	""	""	
"10/31/2016 10:10'00"	"42674.4236111111"	"  21.0000"	"  16.8000"	""	""	""	""	""	""	
"10/31/2016 10:20'00"	"42674.4305555556"	"  20.5000"	"  16.9000"	""	""	""	""	""	""	
"10/31/2016 10:30'00"	"42674.4375000000"	"  19.8000"	"  16.9000"	""	""	""	""	""	""	
"10/31/2016 10:40'00"	"42674.4444444444"	"  20.6000"	"  17.0000"	""	""	""	""	""	""	
"10/31/2016 10:50'00"	"42674.4513888889"	"  25.8000"	"  17.1000"	""	""	""	""	""	""	
"10/31/2016 11:00'00"	"42674.4583333333"	"  24.4000"	"  17.2000"	""	""	""	""	""	""	
"10/31/2016 11:10'00"	"42674.4652777778"	"  23.0000"	"  17.3000"	""	""	""	""	""	""	
"10/31/2016 11:20'00"	"42674.4722222222"	"  22.5000"	"  17.4000"	""	""	""	""	""	""	
"10/31/2016 11:30'00"	"42674.4791666667"	"  26.4000"	"  17.5000"	""	""	""	""	""	""	
"10/31/2016 11:40'00"	"42674.4861111111"	"  26.0000"	"  17.6000"	""	""	""	""	""	""	
"10/31/2016 11:50'00"	"42674.4930555556"	"  24.2000"	"  17.7000"	""	""	""	""	""	""	
"10/31/2016 12:00'00"	"42674.5000000000"	"  22.8000"	"  17.8000"	""	""	""	""	""	""	
"10/31/2016 12:10'00"	"42674.5069444444"	"  23.1000"	"  17.9000"	""	""	""	""	""	""	
"10/31/2016 12:20'00"	"42674.5138888889"	"  24.4000"	"  17.9000"	""	""	""	""	""	""	
"10/31/2016 12:30'00"	"42674.5208333333"	"  22.9000"	"  18.0000"	""	""	""	""	""	""	
"10/31/2016 12:40'00"	"42674.5277777778"	"  22.2000"	"  18.1000"	""	""	""	""	""	""	
"10/31/2016 12:50'00"	"42674.5347222222"	"  21.2000"	"  18.1000"	""	""	""	""	""	""	
"10/31/2016 13:00'00"	"42674.5416666667"	"  21.1000"	"  18.2000"	""	""	""	""	""	""	
"10/31/2016 13:10'00"	"42674.5486111111"	"  20.9000"	"  18.2000"	""	""	""	""	""	""	
"10/31/2016 13:20'00"	"42674.5555555556"	"  21.1000"	"  18.2000"	""	""	""	""	""	""	
"10/31/2016 13:30'00"	"42674.5625000000"	"  21.5000"	"  18.3000"	""	""	""	""	""	""	
"10/31/2016 13:40'00"	"42674.5694444444"	"  21.5000"	"  18.3000"	""	""	""	""	""	""	
"10/31/2016 13:50'00"	"42674.5763888889"	"  23.6000"	"  18.3000"	""	""	""	""	""	""	
"10/31/2016 14:00'00"	"42674.5833333333"	"  24.5000"	"  18.3000"	""	""	""	""	""	""	
"10/31/2016 14:10'00"	"42674.5902777778"	"  23.7000"	"  18.4000"	""	""	""	""	""	""	
"10/31/2016 14:20'00"	"42674.5972222222"	"  24.1000"	"  18.4000"	""	""	""	""	""	""	
"10/31/2016 14:30'00"	"42674.6041666667"	"  24.0000"	"  18.5000"	""	""	""	""	""	""	
"10/31/2016 14:40'00"	"42674.6111111111"	"  23.3000"	"  18.5000"	""	""	""	""	""	""	
"10/31/2016 14:50'00"	"42674.6180555556"	"  22.6000"	"  18.6000"	""	""	""	""	""	""	
"10/31/2016 15:00'00"	"42674.6250000000"	"  21.5000"	"  18.6000"	""	""	""	""	""	""	
"10/31/2016 15:10'00"	"42674.6319444444"	"  20.8000"	"  18.6000"	""	""	""	""	""	""	
"10/31/2016 15:20'00"	"42674.6388888889"	"  20.8000"	"  18.6000"	""	""	""	""	""	""	
"10/31/2016 15:30'00"	"42674.6458333333"	"  20.5000"	"  18.6000"	""	""	""	""	""	""	
"10/31/2016 15:40'00"	"42674.6527777778"	"  18.7000"	"  18.6000"	""	""	""	""	""	""	
"10/31/2016 15:50'00"	"42674.6597222222"	"  17.8000"	"  18.6000"	""	""	""	""	""	""	
"10/31/2016 16:00'00"	"42674.6666666667"	"  17.8000"	"  18.6000"	""	""	""	""	""	""	
"10/31/2016 16:10'00"	"42674.6736111111"	"  17.5000"	"  18.5000"	""	""	""	""	""	""	
"10/31/2016 16:20'00"	"42674.6805555556"	"  17.4000"	"  18.5000"	""	""	""	""	""	""	
"10/31/2016 16:30'00"	"42674.6875000000"	"  16.9000"	"  18.5000"	""	""	""	""	""	""	
"10/31/2016 16:40'00"	"42674.6944444444"	"  16.6000"	"  18.4000"	""	""	""	""	""	""	
"10/31/2016 16:50'00"	"42674.7013888889"	"  16.9000"	"  18.4000"	""	""	""	""	""	""	
"10/31/2016 17:00'00"	"42674.7083333333"	"  16.7000"	"  18.3000"	""	""	""	""	""	""	
"10/31/2016 17:10'00"	"42674.7152777778"	"  16.5000"	"  18.3000"	""	""	""	""	""	""	
"10/31/2016 17:20'00"	"42674.7222222222"	"  15.9000"	"  18.3000"	""	""	""	""	""	""	
"10/31/2016 17:30'00"	"42674.7291666667"	"  15.2000"	"  18.2000"	""	""	""	""	""	""	
"10/31/2016 17:40'00"	"42674.7361111111"	"  15.7000"	"  18.3000"	""	""	""	""	""	""	
"10/31/2016 17:50'00"	"42674.7430555556"	"  15.6000"	"  18.2000"	""	""	""	""	""	""	
"10/31/2016 18:00'00"	"42674.7500000000"	"  15.5000"	"  18.2000"	""	""	""	""	""	""	
"10/31/2016 18:10'00"	"42674.7569444444"	"  15.2000"	"  18.1000"	""	""	""	""	""	""	
"10/31/2016 18:20'00"	"42674.7638888889"	"  15.6000"	"  18.1000"	""	""	""	""	""	""	
"10/31/2016 18:30'00"	"42674.7708333333"	"  15.9000"	"  18.1000"	""	""	""	""	""	""	
"10/31/2016 18:40'00"	"42674.7777777778"	"  15.9000"	"  18.0000"	""	""	""	""	""	""	
"10/31/2016 18:50'00"	"42674.7847222222"	"  15.5000"	"  18.0000"	""	""	""	""	""	""	
"10/31/2016 19:00'00"	"42674.7916666667"	"  15.1000"	"  18.0000"	""	""	""	""	""	""	
"10/31/2016 19:10'00"	"42674.7986111111"	"  14.8000"	"  18.0000"	""	""	""	""	""	""	
"10/31/2016 19:20'00"	"42674.8055555556"	"  15.3000"	"  17.9000"	""	""	""	""	""	""	
"10/31/2016 19:30'00"	"42674.8125000000"	"  15.5000"	"  17.9000"	""	""	""	""	""	""	
"10/31/2016 19:40'00"	"42674.8194444444"	"  15.4000"	"  17.9000"	""	""	""	""	""	""	
"10/31/2016 19:50'00"	"42674.8263888889"	"  15.4000"	"  17.9000"	""	""	""	""	""	""	
"10/31/2016 20:00'00"	"42674.8333333333"	"  15.5000"	"  17.8000"	""	""	""	""	""	""	
"10/31/2016 20:10'00"	"42674.8402777778"	"  15.2000"	"  17.8000"	""	""	""	""	""	""	
"10/31/2016 20:20'00"	"42674.8472222222"	"  15.4000"	"  17.8000"	""	""	""	""	""	""	
"10/31/2016 20:30'00"	"42674.8541666667"	"  15.2000"	"  17.9000"	""	""	""	""	""	""	
"10/31/2016 20:40'00"	"42674.8611111111"	"  15.2000"	"  17.8000"	""	""	""	""	""	""	
"10/31/2016 20:50'00"	"42674.8680555556"	"  15.0000"	"  17.7000"	""	""	""	""	""	""	
"10/31/2016 21:00'00"	"42674.8750000000"	"  14.7000"	"  17.7000"	""	""	""	""	""	""	
"10/31/2016 21:10'00"	"42674.8819444444"	"  14.7000"	"  17.7000"	""	""	""	""	""	""	
"10/31/2016 21:20'00"	"42674.8888888889"	"  14.7000"	"  17.7000"	""	""	""	""	""	""	
"10/31/2016 21:30'00"	"42674.8958333333"	"  14.8000"	"  17.7000"	""	""	""	""	""	""	
"10/31/2016 21:40'00"	"42674.9027777778"	"  14.7000"	"  17.7000"	""	""	""	""	""	""	
"10/31/2016 21:50'00"	"42674.9097222222"	"  14.7000"	"  17.6000"	""	""	""	""	""	""	
"10/31/2016 22:00'00"	"42674.9166666667"	"  14.9000"	"  17.6000"	""	""	""	""	""	""	
"10/31/2016 22:10'00"	"42674.9236111111"	"  15.1000"	"  17.6000"	""	""	""	""	""	""	
"10/31/2016 22:20'00"	"42674.9305555556"	"  14.9000"	"  17.6000"	""	""	""	""	""	""	
"10/31/2016 22:30'00"	"42674.9375000000"	"  14.9000"	"  17.6000"	""	""	""	""	""	""	
"10/31/2016 22:40'00"	"42674.9444444444"	"  15.0000"	"  17.5000"	""	""	""	""	""	""	
"10/31/2016 22:50'00"	"42674.9513888889"	"  14.5000"	"  17.5000"	""	""	""	""	""	""	
"10/31/2016 23:00'00"	"42674.9583333333"	"  14.6000"	"  17.5000"	""	""	""	""	""	""	
"10/31/2016 23:10'00"	"42674.9652777778"	"  14.8000"	"  17.5000"	""	""	""	""	""	""	
"10/31/2016 23:20'00"	"42674.9722222222"	"  14.8000"	"  17.5000"	""	""	""	""	""	""	
"10/31/2016 23:30'00"	"42674.9791666667"	"  14.5000"	"  17.5000"	""	""	""	""	""	""	
"10/31/2016 23:40'00"	"42674.9861111111"	"  14.7000"	"  17.5000"	""	""	""	""	""	""	
"10/31/2016 23:50'00"	"42674.9930555556"	"  14.5000"	"  17.5000"	""	""	""	""	""	""	
"11/01/2016 00:00'00"	"42675.0000000000"	"  14.8000"	"  17.5000"	""	""	""	""	""	""	
"11/01/2016 00:10'00"	"42675.0069444444"	"  14.6000"	"  17.4000"	""	""	""	""	""	""	
"11/01/2016 00:20'00"	"42675.0138888889"	"  14.7000"	"  17.4000"	""	""	""	""	""	""	
"11/01/2016 00:30'00"	"42675.0208333333"	"  14.6000"	"  17.4000"	""	""	""	""	""	""	
"11/01/2016 00:40'00"	"42675.0277777778"	"  14.8000"	"  17.4000"	""	""	""	""	""	""	
"11/01/2016 00:50'00"	"42675.0347222222"	"  14.8000"	"  17.3000"	""	""	""	""	""	""	
"11/01/2016 01:00'00"	"42675.0416666667"	"  14.6000"	"  17.3000"	""	""	""	""	""	""	
"11/01/2016 01:10'00"	"42675.0486111111"	"  14.6000"	"  17.3000"	""	""	""	""	""	""	
"11/01/2016 01:20'00"	"42675.0555555556"	"  14.6000"	"  17.3000"	""	""	""	""	""	""	
"11/01/2016 01:30'00"	"42675.0625000000"	"  14.6000"	"  17.3000"	""	""	""	""	""	""	
"11/01/2016 01:40'00"	"42675.0694444444"	"  14.5000"	"  17.3000"	""	""	""	""	""	""	
"11/01/2016 01:50'00"	"42675.0763888889"	"  14.6000"	"  17.3000"	""	""	""	""	""	""	
"11/01/2016 02:00'00"	"42675.0833333333"	"  14.5000"	"  17.2000"	""	""	""	""	""	""	
"11/01/2016 02:10'00"	"42675.0902777778"	"  14.3000"	"  17.2000"	""	""	""	""	""	""	
"11/01/2016 02:20'00"	"42675.0972222222"	"  14.1000"	"  17.2000"	""	""	""	""	""	""	
"11/01/2016 02:30'00"	"42675.1041666667"	"  13.9000"	"  17.2000"	""	""	""	""	""	""	
"11/01/2016 02:40'00"	"42675.1111111111"	"  13.9000"	"  17.2000"	""	""	""	""	""	""	
"11/01/2016 02:50'00"	"42675.1180555556"	"  13.9000"	"  17.2000"	""	""	""	""	""	""	
"11/01/2016 03:00'00"	"42675.1250000000"	"  13.8000"	"  17.2000"	""	""	""	""	""	""	
"11/01/2016 03:10'00"	"42675.1319444444"	"  13.7000"	"  17.1000"	""	""	""	""	""	""	
"11/01/2016 03:20'00"	"42675.1388888889"	"  13.1000"	"  17.1000"	""	""	""	""	""	""	
"11/01/2016 03:30'00"	"42675.1458333333"	"  13.4000"	"  17.0000"	""	""	""	""	""	""	
"11/01/2016 03:40'00"	"42675.1527777778"	"  13.5000"	"  17.0000"	""	""	""	""	""	""	
"11/01/2016 03:50'00"	"42675.1597222222"	"  13.3000"	"  17.0000"	""	""	""	""	""	""	
"11/01/2016 04:00'00"	"42675.1666666667"	"  13.2000"	"  17.0000"	""	""	""	""	""	""	
"11/01/2016 04:10'00"	"42675.1736111111"	"  13.1000"	"  17.0000"	""	""	""	""	""	""	
"11/01/2016 04:20'00"	"42675.1805555556"	"  13.2000"	"  17.0000"	""	""	""	""	""	""	
"11/01/2016 04:30'00"	"42675.1875000000"	"  13.3000"	"  16.9000"	""	""	""	""	""	""	
"11/01/2016 04:40'00"	"42675.1944444444"	"  13.3000"	"  16.9000"	""	""	""	""	""	""	
"11/01/2016 04:50'00"	"42675.2013888889"	"  13.2000"	"  16.9000"	""	""	""	""	""	""	
"11/01/2016 05:00'00"	"42675.2083333333"	"  13.1000"	"  16.8000"	""	""	""	""	""	""	
"11/01/2016 05:10'00"	"42675.2152777778"	"  13.2000"	"  16.9000"	""	""	""	""	""	""	
"11/01/2016 05:20'00"	"42675.2222222222"	"  13.3000"	"  16.8000"	""	""	""	""	""	""	
"11/01/2016 05:30'00"	"42675.2291666667"	"  13.2000"	"  16.8000"	""	""	""	""	""	""	
"11/01/2016 05:40'00"	"42675.2361111111"	"  13.1000"	"  16.8000"	""	""	""	""	""	""	
"11/01/2016 05:50'00"	"42675.2430555556"	"  13.0000"	"  16.8000"	""	""	""	""	""	""	
"11/01/2016 06:00'00"	"42675.2500000000"	"  12.8000"	"  16.7000"	""	""	""	""	""	""	
"11/01/2016 06:10'00"	"42675.2569444444"	"  12.9000"	"  16.7000"	""	""	""	""	""	""	
"11/01/2016 06:20'00"	"42675.2638888889"	"  13.1000"	"  16.7000"	""	""	""	""	""	""	
"11/01/2016 06:30'00"	"42675.2708333333"	"  13.3000"	"  16.7000"	""	""	""	""	""	""	
"11/01/2016 06:40'00"	"42675.2777777778"	"  13.3000"	"  16.7000"	""	""	""	""	""	""	
"11/01/2016 06:50'00"	"42675.2847222222"	"  13.2000"	"  16.7000"	""	""	""	""	""	""	
"11/01/2016 07:00'00"	"42675.2916666667"	"  13.3000"	"  16.7000"	""	""	""	""	""	""	
"11/01/2016 07:10'00"	"42675.2986111111"	"  13.2000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 07:20'00"	"42675.3055555556"	"  13.5000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 07:30'00"	"42675.3125000000"	"  13.7000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 07:40'00"	"42675.3194444444"	"  13.7000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 07:50'00"	"42675.3263888889"	"  13.6000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 08:00'00"	"42675.3333333333"	"  13.6000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 08:10'00"	"42675.3402777778"	"  13.9000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 08:20'00"	"42675.3472222222"	"  14.1000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 08:30'00"	"42675.3541666667"	"  14.9000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 08:40'00"	"42675.3611111111"	"  15.0000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 08:50'00"	"42675.3680555556"	"  14.6000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 09:00'00"	"42675.3750000000"	"  14.6000"	"  16.7000"	""	""	""	""	""	""	
"11/01/2016 09:10'00"	"42675.3819444444"	"  14.4000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 09:20'00"	"42675.3888888889"	"  15.0000"	"  16.7000"	""	""	""	""	""	""	
"11/01/2016 09:30'00"	"42675.3958333333"	"  15.1000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 09:40'00"	"42675.4027777778"	"  15.9000"	"  16.6000"	""	""	""	""	""	""	
"11/01/2016 09:50'00"	"42675.4097222222"	"  17.7000"	"  16.7000"	""	""	""	""	""	""	
"11/01/2016 10:00'00"	"42675.4166666667"	"  19.2000"	"  16.7000"	""	""	""	""	""	""	
"11/01/2016 10:10'00"	"42675.4236111111"	"  18.5000"	"  16.8000"	""	""	""	""	""	""	
"11/01/2016 10:20'00"	"42675.4305555556"	"  18.7000"	"  16.9000"	""	""	""	""	""	""	
"11/01/2016 10:30'00"	"42675.4375000000"	"  19.3000"	"  16.9000"	""	""	""	""	""	""	
"11/01/2016 10:40'00"	"42675.4444444444"	"  19.0000"	"  17.0000"	""	""	""	""	""	""	
"11/01/2016 10:50'00"	"42675.4513888889"	"  20.5000"	"  17.0000"	""	""	""	""	""	""	
"11/01/2016 11:00'00"	"42675.4583333333"	"  20.0000"	"  17.1000"	""	""	""	""	""	""	
"11/01/2016 11:10'00"	"42675.4652777778"	"  22.7000"	"  17.2000"	""	""	""	""	""	""	
"11/01/2016 11:20'00"	"42675.4722222222"	"  24.0000"	"  17.3000"	""	""	""	""	""	""	
"11/01/2016 11:30'00"	"42675.4791666667"	"  25.1000"	"  17.3000"	""	""	""	""	""	""	
"11/01/2016 11:40'00"	"42675.4861111111"	"  26.2000"	"  17.5000"	""	""	""	""	""	""	
"11/01/2016 11:50'00"	"42675.4930555556"	"  25.9000"	"  17.6000"	""	""	""	""	""	""	
"11/01/2016 12:00'00"	"42675.5000000000"	"  25.7000"	"  17.8000"	""	""	""	""	""	""	
"11/01/2016 12:10'00"	"42675.5069444444"	"  25.1000"	"  17.9000"	""	""	""	""	""	""	
"11/01/2016 12:20'00"	"42675.5138888889"	"  25.2000"	"  18.1000"	""	""	""	""	""	""	
"11/01/2016 12:30'00"	"42675.5208333333"	"  25.3000"	"  18.2000"	""	""	""	""	""	""	
"11/01/2016 12:40'00"	"42675.5277777778"	"  24.1000"	"  18.3000"	""	""	""	""	""	""	
"11/01/2016 12:50'00"	"42675.5347222222"	"  24.9000"	"  18.4000"	""	""	""	""	""	""	
"11/01/2016 13:00'00"	"42675.5416666667"	"  25.8000"	"  18.5000"	""	""	""	""	""	""	
"11/01/2016 13:10'00"	"42675.5486111111"	"  24.5000"	"  18.6000"	""	""	""	""	""	""	
"11/01/2016 13:20'00"	"42675.5555555556"	"  24.4000"	"  18.7000"	""	""	""	""	""	""	
"11/01/2016 13:30'00"	"42675.5625000000"	"  23.6000"	"  18.7000"	""	""	""	""	""	""	
"11/01/2016 13:40'00"	"42675.5694444444"	"  23.5000"	"  18.8000"	""	""	""	""	""	""	
"11/01/2016 13:50'00"	"42675.5763888889"	"  23.5000"	"  18.8000"	""	""	""	""	""	""	
"11/01/2016 14:00'00"	"42675.5833333333"	"  22.9000"	"  18.8000"	""	""	""	""	""	""	
"11/01/2016 14:10'00"	"42675.5902777778"	"  22.9000"	"  18.9000"	""	""	""	""	""	""	
"11/01/2016 14:20'00"	"42675.5972222222"	"  23.1000"	"  18.9000"	""	""	""	""	""	""	
"11/01/2016 14:30'00"	"42675.6041666667"	"  22.9000"	"  18.9000"	""	""	""	""	""	""	
"11/01/2016 14:40'00"	"42675.6111111111"	"  21.1000"	"  18.9000"	""	""	""	""	""	""	
"11/01/2016 14:50'00"	"42675.6180555556"	"  19.9000"	"  18.9000"	""	""	""	""	""	""	
"11/01/2016 15:00'00"	"42675.6250000000"	"  19.7000"	"  18.9000"	""	""	""	""	""	""	
"11/01/2016 15:10'00"	"42675.6319444444"	"  19.2000"	"  18.9000"	""	""	""	""	""	""	
"11/01/2016 15:20'00"	"42675.6388888889"	"  18.8000"	"  18.9000"	""	""	""	""	""	""	
"11/01/2016 15:30'00"	"42675.6458333333"	"  18.2000"	"  18.8000"	""	""	""	""	""	""	
"11/01/2016 15:40'00"	"42675.6527777778"	"  18.0000"	"  18.8000"	""	""	""	""	""	""	
"11/01/2016 15:50'00"	"42675.6597222222"	"  17.7000"	"  18.8000"	""	""	""	""	""	""	
"11/01/2016 16:00'00"	"42675.6666666667"	"  16.8000"	"  18.7000"	""	""	""	""	""	""	
"11/01/2016 16:10'00"	"42675.6736111111"	"  16.2000"	"  18.7000"	""	""	""	""	""	""	
"11/01/2016 16:20'00"	"42675.6805555556"	"  15.5000"	"  18.6000"	""	""	""	""	""	""	
"11/01/2016 16:30'00"	"42675.6875000000"	"  15.2000"	"  18.5000"	""	""	""	""	""	""	
